,year,growing_seas_length_days,scenario,model
110,2060,190.32733968394743,ssp245,gfdl-esm4
111,2061,192.0652502749506,ssp245,gfdl-esm4
112,2062,188.78406878047346,ssp245,gfdl-esm4
113,2063,196.42112350599368,ssp245,gfdl-esm4
114,2064,191.68549006502766,ssp245,gfdl-esm4
115,2065,187.7615495276826,ssp245,gfdl-esm4
116,2066,190.78466850606702,ssp245,gfdl-esm4
117,2067,192.4610098892083,ssp245,gfdl-esm4
118,2068,191.93295911980488,ssp245,gfdl-esm4
119,2069,188.5446303482503,ssp245,gfdl-esm4
120,2070,199.17279662884056,ssp245,gfdl-esm4
121,2071,195.5492112997924,ssp245,gfdl-esm4
122,2072,184.73210556489872,ssp245,gfdl-esm4
123,2073,192.7445506850308,ssp245,gfdl-esm4
124,2074,193.10861312539876,ssp245,gfdl-esm4
125,2075,191.81267769190103,ssp245,gfdl-esm4
126,2076,191.1647458958202,ssp245,gfdl-esm4
127,2077,195.1050365354929,ssp245,gfdl-esm4
128,2078,195.91667994870005,ssp245,gfdl-esm4
129,2079,189.69453808390017,ssp245,gfdl-esm4
130,2080,207.23043746949617,ssp245,gfdl-esm4
131,2081,201.60922327393956,ssp245,gfdl-esm4
132,2082,197.54233554938375,ssp245,gfdl-esm4
133,2083,203.6684237274176,ssp245,gfdl-esm4
134,2084,198.097865199399,ssp245,gfdl-esm4
135,2085,196.36648981721612,ssp245,gfdl-esm4
136,2086,197.14042068512398,ssp245,gfdl-esm4
137,2087,197.05157015707564,ssp245,gfdl-esm4
138,2088,198.37544147588673,ssp245,gfdl-esm4
139,2089,200.30234269791094,ssp245,gfdl-esm4
140,2090,192.3222980675935,ssp245,gfdl-esm4
141,2091,198.2866731919298,ssp245,gfdl-esm4
142,2092,199.28640370579416,ssp245,gfdl-esm4
143,2093,191.20599468241528,ssp245,gfdl-esm4
144,2094,189.54774697990476,ssp245,gfdl-esm4
145,2095,200.01992938980072,ssp245,gfdl-esm4
146,2096,197.81618796120983,ssp245,gfdl-esm4
147,2097,197.12153418866762,ssp245,gfdl-esm4
148,2098,200.51426318353768,ssp245,gfdl-esm4
149,2099,196.80506041134578,ssp245,gfdl-esm4
150,2100,199.45078730385296,ssp245,gfdl-esm4
0,1950,183.85975866093142,ssp245,noresm2-lm
1,1951,182.91775555942118,ssp245,noresm2-lm
2,1952,173.34547272300193,ssp245,noresm2-lm
3,1953,171.46658991267552,ssp245,noresm2-lm
4,1954,176.6660235673291,ssp245,noresm2-lm
5,1955,177.15686374767702,ssp245,noresm2-lm
6,1956,180.65180918071286,ssp245,noresm2-lm
7,1957,178.56817436094306,ssp245,noresm2-lm
8,1958,175.00854749912452,ssp245,noresm2-lm
9,1959,173.90978005509245,ssp245,noresm2-lm
10,1960,174.13117147029158,ssp245,noresm2-lm
11,1961,172.7334904528062,ssp245,noresm2-lm
12,1962,171.9765215507123,ssp245,noresm2-lm
13,1963,164.91588431303342,ssp245,noresm2-lm
14,1964,160.6325395000589,ssp245,noresm2-lm
15,1965,175.67792393557554,ssp245,noresm2-lm
16,1966,175.39778275246965,ssp245,noresm2-lm
17,1967,169.15925688708708,ssp245,noresm2-lm
18,1968,171.76493706564221,ssp245,noresm2-lm
19,1969,167.6012624745615,ssp245,noresm2-lm
20,1970,182.13747067487373,ssp245,noresm2-lm
21,1971,158.45701009560858,ssp245,noresm2-lm
22,1972,171.31451395531386,ssp245,noresm2-lm
23,1973,162.61914496884,ssp245,noresm2-lm
24,1974,172.52985568166565,ssp245,noresm2-lm
25,1975,175.85741931879204,ssp245,noresm2-lm
26,1976,167.04453751856036,ssp245,noresm2-lm
27,1977,168.5250334642209,ssp245,noresm2-lm
28,1978,171.75363249904606,ssp245,noresm2-lm
29,1979,166.39606432073788,ssp245,noresm2-lm
30,1980,183.9269195977676,ssp245,noresm2-lm
31,1981,171.1371514872493,ssp245,noresm2-lm
32,1982,169.44471824934607,ssp245,noresm2-lm
33,1983,171.90568277626693,ssp245,noresm2-lm
34,1984,167.51053492389028,ssp245,noresm2-lm
35,1985,173.0999460590635,ssp245,noresm2-lm
36,1986,172.07427451538408,ssp245,noresm2-lm
37,1987,179.4523274683797,ssp245,noresm2-lm
38,1988,180.1542344539964,ssp245,noresm2-lm
39,1989,170.3190389901012,ssp245,noresm2-lm
40,1990,168.67769540553718,ssp245,noresm2-lm
41,1991,176.786781857961,ssp245,noresm2-lm
42,1992,174.90502067290464,ssp245,noresm2-lm
43,1993,175.7928792436624,ssp245,noresm2-lm
44,1994,176.76057830216854,ssp245,noresm2-lm
45,1995,170.21242124914667,ssp245,noresm2-lm
46,1996,187.75880955068496,ssp245,noresm2-lm
47,1997,179.8084135213961,ssp245,noresm2-lm
48,1998,190.4262616683674,ssp245,noresm2-lm
49,1999,180.8108723846941,ssp245,noresm2-lm
50,2000,184.28257874777887,ssp245,noresm2-lm
51,2001,181.49286123533824,ssp245,noresm2-lm
52,2002,181.629859930308,ssp245,noresm2-lm
53,2003,179.65127944577105,ssp245,noresm2-lm
54,2004,182.71974083359768,ssp245,noresm2-lm
55,2005,181.00165056423478,ssp245,noresm2-lm
56,2006,178.31324674100895,ssp245,noresm2-lm
57,2007,182.29973901569454,ssp245,noresm2-lm
58,2008,183.6085341071825,ssp245,noresm2-lm
59,2009,189.3591892981857,ssp245,noresm2-lm
60,2010,176.662959823203,ssp245,noresm2-lm
61,2011,193.74490694783424,ssp245,noresm2-lm
62,2012,182.33268848397745,ssp245,noresm2-lm
63,2013,181.61993960764886,ssp245,noresm2-lm
64,2014,188.94164294797193,ssp245,noresm2-lm
65,2015,180.87676805820257,ssp245,noresm2-lm
66,2016,185.8711546786778,ssp245,noresm2-lm
67,2017,197.76244488445553,ssp245,noresm2-lm
68,2018,181.2511093295119,ssp245,noresm2-lm
69,2019,192.80876974658827,ssp245,noresm2-lm
70,2020,187.77032639334578,ssp245,noresm2-lm
71,2021,177.00748711124683,ssp245,noresm2-lm
72,2022,182.05184967578526,ssp245,noresm2-lm
73,2023,182.9774128442478,ssp245,noresm2-lm
74,2024,187.39548466345585,ssp245,noresm2-lm
75,2025,182.0153129884333,ssp245,noresm2-lm
76,2026,189.81000659334947,ssp245,noresm2-lm
77,2027,183.93336575542443,ssp245,noresm2-lm
78,2028,187.51515343866023,ssp245,noresm2-lm
79,2029,188.06527280578385,ssp245,noresm2-lm
80,2030,189.29533903145,ssp245,noresm2-lm
81,2031,178.8762089821187,ssp245,noresm2-lm
82,2032,193.83181551509304,ssp245,noresm2-lm
83,2033,191.14772538872262,ssp245,noresm2-lm
84,2034,199.34246158504584,ssp245,noresm2-lm
85,2035,191.30201129281176,ssp245,noresm2-lm
86,2036,183.99984370530123,ssp245,noresm2-lm
87,2037,190.3197802629218,ssp245,noresm2-lm
88,2038,195.59434729963382,ssp245,noresm2-lm
89,2039,189.1932066355608,ssp245,noresm2-lm
90,2040,204.60136877680327,ssp245,noresm2-lm
91,2041,188.11419411504716,ssp245,noresm2-lm
92,2042,198.35097758549028,ssp245,noresm2-lm
93,2043,195.29223722467532,ssp245,noresm2-lm
94,2044,191.96400046313894,ssp245,noresm2-lm
95,2045,180.97906219236185,ssp245,noresm2-lm
96,2046,195.10393909400204,ssp245,noresm2-lm
97,2047,196.17504399543057,ssp245,noresm2-lm
98,2048,205.95805865899877,ssp245,noresm2-lm
99,2049,199.00009781074348,ssp245,noresm2-lm
100,2050,200.38463479971944,ssp245,noresm2-lm
101,2051,190.74408667433528,ssp245,noresm2-lm
102,2052,192.2667897488054,ssp245,noresm2-lm
103,2053,208.131994760103,ssp245,noresm2-lm
104,2054,189.82048656771363,ssp245,noresm2-lm
105,2055,202.7525666138647,ssp245,noresm2-lm
106,2056,201.50516991942638,ssp245,noresm2-lm
107,2057,196.095641050779,ssp245,noresm2-lm
108,2058,192.04548784417256,ssp245,noresm2-lm
109,2059,201.50643199891712,ssp245,noresm2-lm
110,2060,200.03349471802954,ssp245,noresm2-lm
111,2061,194.59441604868218,ssp245,noresm2-lm
112,2062,200.1636738887276,ssp245,noresm2-lm
113,2063,208.5493337529114,ssp245,noresm2-lm
114,2064,192.56186159791605,ssp245,noresm2-lm
115,2065,198.49312862018652,ssp245,noresm2-lm
116,2066,197.29378957057207,ssp245,noresm2-lm
117,2067,210.0398769656117,ssp245,noresm2-lm
118,2068,205.04579925007943,ssp245,noresm2-lm
119,2069,195.70511679227297,ssp245,noresm2-lm
120,2070,195.13899053110322,ssp245,noresm2-lm
121,2071,194.72927840817806,ssp245,noresm2-lm
122,2072,202.33570538078357,ssp245,noresm2-lm
123,2073,207.46189280323475,ssp245,noresm2-lm
124,2074,205.12474017891262,ssp245,noresm2-lm
125,2075,206.17906758485827,ssp245,noresm2-lm
126,2076,202.56755032162397,ssp245,noresm2-lm
127,2077,199.3081323062879,ssp245,noresm2-lm
128,2078,203.09446541752706,ssp245,noresm2-lm
129,2079,204.79354689809347,ssp245,noresm2-lm
130,2080,205.6148693161772,ssp245,noresm2-lm
131,2081,202.08142852830633,ssp245,noresm2-lm
132,2082,202.83914596903315,ssp245,noresm2-lm
133,2083,201.21120454815383,ssp245,noresm2-lm
134,2084,207.3490078398575,ssp245,noresm2-lm
135,2085,200.17024361773548,ssp245,noresm2-lm
136,2086,214.87467742530657,ssp245,noresm2-lm
137,2087,194.3920805095664,ssp245,noresm2-lm
138,2088,197.46112744226508,ssp245,noresm2-lm
139,2089,202.15741918479833,ssp245,noresm2-lm
140,2090,192.88715296382716,ssp245,noresm2-lm
141,2091,205.40207917909083,ssp245,noresm2-lm
142,2092,206.7340069166996,ssp245,noresm2-lm
143,2093,202.56568261643298,ssp245,noresm2-lm
144,2094,205.52809368775058,ssp245,noresm2-lm
145,2095,207.6178248063725,ssp245,noresm2-lm
146,2096,207.0863896357744,ssp245,noresm2-lm
147,2097,213.488057383757,ssp245,noresm2-lm
148,2098,207.7446797775283,ssp245,noresm2-lm
149,2099,213.25645489345197,ssp245,noresm2-lm
150,2100,210.95190244961125,ssp245,noresm2-lm
0,1950,169.3815808915888,ssp245,ipsl-cm6a-lr
1,1951,177.27430558642908,ssp245,ipsl-cm6a-lr
2,1952,172.02581979909505,ssp245,ipsl-cm6a-lr
3,1953,176.14188032282888,ssp245,ipsl-cm6a-lr
4,1954,167.93254096927544,ssp245,ipsl-cm6a-lr
5,1955,180.00589732468814,ssp245,ipsl-cm6a-lr
6,1956,167.76812653681844,ssp245,ipsl-cm6a-lr
7,1957,171.23194480300893,ssp245,ipsl-cm6a-lr
8,1958,183.49832373387906,ssp245,ipsl-cm6a-lr
9,1959,162.75549016284992,ssp245,ipsl-cm6a-lr
10,1960,184.11958689809308,ssp245,ipsl-cm6a-lr
11,1961,172.13378254028137,ssp245,ipsl-cm6a-lr
12,1962,172.35850226828575,ssp245,ipsl-cm6a-lr
13,1963,182.6027375916695,ssp245,ipsl-cm6a-lr
14,1964,172.45399389849,ssp245,ipsl-cm6a-lr
15,1965,161.79888252186615,ssp245,ipsl-cm6a-lr
16,1966,165.36689992559266,ssp245,ipsl-cm6a-lr
17,1967,168.48776889678015,ssp245,ipsl-cm6a-lr
18,1968,173.74553352161092,ssp245,ipsl-cm6a-lr
19,1969,175.47417021471705,ssp245,ipsl-cm6a-lr
20,1970,165.03870261220845,ssp245,ipsl-cm6a-lr
21,1971,175.67769465232186,ssp245,ipsl-cm6a-lr
22,1972,178.06854486432164,ssp245,ipsl-cm6a-lr
23,1973,183.62320685157042,ssp245,ipsl-cm6a-lr
24,1974,170.63536485904845,ssp245,ipsl-cm6a-lr
25,1975,179.10035486724126,ssp245,ipsl-cm6a-lr
26,1976,181.3349099655665,ssp245,ipsl-cm6a-lr
27,1977,176.55413683960637,ssp245,ipsl-cm6a-lr
28,1978,172.1329830138695,ssp245,ipsl-cm6a-lr
29,1979,171.30220466226737,ssp245,ipsl-cm6a-lr
30,1980,180.16341049394612,ssp245,ipsl-cm6a-lr
31,1981,180.0824227862238,ssp245,ipsl-cm6a-lr
32,1982,182.03998668143635,ssp245,ipsl-cm6a-lr
33,1983,174.70478525524118,ssp245,ipsl-cm6a-lr
34,1984,176.09157888478234,ssp245,ipsl-cm6a-lr
35,1985,168.38573420857668,ssp245,ipsl-cm6a-lr
36,1986,187.8006145571899,ssp245,ipsl-cm6a-lr
37,1987,177.68173207721668,ssp245,ipsl-cm6a-lr
38,1988,181.66712098870596,ssp245,ipsl-cm6a-lr
39,1989,179.0327854655784,ssp245,ipsl-cm6a-lr
40,1990,175.41832055977162,ssp245,ipsl-cm6a-lr
41,1991,182.9160758773189,ssp245,ipsl-cm6a-lr
42,1992,180.78086485939394,ssp245,ipsl-cm6a-lr
43,1993,163.07729523937957,ssp245,ipsl-cm6a-lr
44,1994,178.95422718415153,ssp245,ipsl-cm6a-lr
45,1995,176.37020008625402,ssp245,ipsl-cm6a-lr
46,1996,191.6822548484348,ssp245,ipsl-cm6a-lr
47,1997,177.52464098698655,ssp245,ipsl-cm6a-lr
48,1998,179.84646180367386,ssp245,ipsl-cm6a-lr
49,1999,186.50912906571006,ssp245,ipsl-cm6a-lr
50,2000,186.58104399461644,ssp245,ipsl-cm6a-lr
51,2001,176.7960460584275,ssp245,ipsl-cm6a-lr
52,2002,184.55738872666691,ssp245,ipsl-cm6a-lr
53,2003,186.34144773895883,ssp245,ipsl-cm6a-lr
54,2004,198.162341948172,ssp245,ipsl-cm6a-lr
55,2005,189.969313294313,ssp245,ipsl-cm6a-lr
56,2006,171.9602594489814,ssp245,ipsl-cm6a-lr
57,2007,188.1716330956794,ssp245,ipsl-cm6a-lr
58,2008,191.3320274053601,ssp245,ipsl-cm6a-lr
59,2009,191.54065015242662,ssp245,ipsl-cm6a-lr
60,2010,191.96905346565984,ssp245,ipsl-cm6a-lr
61,2011,192.24695243833443,ssp245,ipsl-cm6a-lr
62,2012,183.71824676773815,ssp245,ipsl-cm6a-lr
63,2013,184.667620654699,ssp245,ipsl-cm6a-lr
64,2014,197.8927406715158,ssp245,ipsl-cm6a-lr
65,2015,193.60372839073926,ssp245,ipsl-cm6a-lr
66,2016,195.59236723560022,ssp245,ipsl-cm6a-lr
67,2017,200.06536255548423,ssp245,ipsl-cm6a-lr
68,2018,191.17599518523187,ssp245,ipsl-cm6a-lr
69,2019,186.42305973923555,ssp245,ipsl-cm6a-lr
70,2020,193.187979535226,ssp245,ipsl-cm6a-lr
71,2021,183.82751698666314,ssp245,ipsl-cm6a-lr
72,2022,193.39332592454667,ssp245,ipsl-cm6a-lr
73,2023,197.02301994741353,ssp245,ipsl-cm6a-lr
74,2024,203.88598632985534,ssp245,ipsl-cm6a-lr
75,2025,198.09512024971002,ssp245,ipsl-cm6a-lr
76,2026,202.00413529109542,ssp245,ipsl-cm6a-lr
77,2027,207.58478987137948,ssp245,ipsl-cm6a-lr
78,2028,195.87987960685268,ssp245,ipsl-cm6a-lr
79,2029,207.96617531840286,ssp245,ipsl-cm6a-lr
80,2030,197.26808875686314,ssp245,ipsl-cm6a-lr
81,2031,192.74848554616423,ssp245,ipsl-cm6a-lr
82,2032,209.369387442688,ssp245,ipsl-cm6a-lr
83,2033,197.13085018901592,ssp245,ipsl-cm6a-lr
84,2034,204.4392030786165,ssp245,ipsl-cm6a-lr
85,2035,202.87418391248224,ssp245,ipsl-cm6a-lr
86,2036,203.09909480683334,ssp245,ipsl-cm6a-lr
87,2037,200.88729384745383,ssp245,ipsl-cm6a-lr
88,2038,203.97953595588322,ssp245,ipsl-cm6a-lr
89,2039,204.8556452069007,ssp245,ipsl-cm6a-lr
90,2040,219.39263294007716,ssp245,ipsl-cm6a-lr
91,2041,206.59321553741458,ssp245,ipsl-cm6a-lr
92,2042,211.2043482043848,ssp245,ipsl-cm6a-lr
93,2043,201.83681220605197,ssp245,ipsl-cm6a-lr
94,2044,209.05336840239403,ssp245,ipsl-cm6a-lr
95,2045,221.95655872451493,ssp245,ipsl-cm6a-lr
96,2046,216.76743655141632,ssp245,ipsl-cm6a-lr
97,2047,215.2200752520837,ssp245,ipsl-cm6a-lr
98,2048,214.943201153686,ssp245,ipsl-cm6a-lr
99,2049,221.62330626410713,ssp245,ipsl-cm6a-lr
100,2050,213.31772421121093,ssp245,ipsl-cm6a-lr
101,2051,201.46356279427437,ssp245,ipsl-cm6a-lr
102,2052,209.38022982315073,ssp245,ipsl-cm6a-lr
103,2053,215.49536252396032,ssp245,ipsl-cm6a-lr
104,2054,212.24745581293874,ssp245,ipsl-cm6a-lr
105,2055,217.73448398097923,ssp245,ipsl-cm6a-lr
106,2056,208.99296627943434,ssp245,ipsl-cm6a-lr
107,2057,221.47588123864875,ssp245,ipsl-cm6a-lr
108,2058,212.8737850810211,ssp245,ipsl-cm6a-lr
109,2059,206.06854756819882,ssp245,ipsl-cm6a-lr
110,2060,205.93700678262326,ssp245,ipsl-cm6a-lr
111,2061,221.52039093558713,ssp245,ipsl-cm6a-lr
112,2062,203.73370502947017,ssp245,ipsl-cm6a-lr
113,2063,220.59518910179474,ssp245,ipsl-cm6a-lr
114,2064,211.96505416085867,ssp245,ipsl-cm6a-lr
115,2065,214.14681621349135,ssp245,ipsl-cm6a-lr
116,2066,205.43713536102499,ssp245,ipsl-cm6a-lr
117,2067,217.18527532904665,ssp245,ipsl-cm6a-lr
118,2068,226.38019345653922,ssp245,ipsl-cm6a-lr
119,2069,219.22758041135546,ssp245,ipsl-cm6a-lr
120,2070,214.50743278367412,ssp245,ipsl-cm6a-lr
121,2071,218.07656083830884,ssp245,ipsl-cm6a-lr
122,2072,220.25711815659528,ssp245,ipsl-cm6a-lr
123,2073,220.00667483644511,ssp245,ipsl-cm6a-lr
124,2074,213.69148114691416,ssp245,ipsl-cm6a-lr
125,2075,209.7068916571567,ssp245,ipsl-cm6a-lr
126,2076,239.0878928442383,ssp245,ipsl-cm6a-lr
127,2077,226.03673354036715,ssp245,ipsl-cm6a-lr
128,2078,222.65048994797485,ssp245,ipsl-cm6a-lr
129,2079,227.17238436146621,ssp245,ipsl-cm6a-lr
130,2080,219.14783027118872,ssp245,ipsl-cm6a-lr
131,2081,220.0858564463843,ssp245,ipsl-cm6a-lr
132,2082,220.41888864795484,ssp245,ipsl-cm6a-lr
133,2083,214.83951764731756,ssp245,ipsl-cm6a-lr
134,2084,227.65786200729505,ssp245,ipsl-cm6a-lr
135,2085,230.53564341547164,ssp245,ipsl-cm6a-lr
136,2086,230.0437386341692,ssp245,ipsl-cm6a-lr
137,2087,231.45552957157437,ssp245,ipsl-cm6a-lr
138,2088,215.44572921765956,ssp245,ipsl-cm6a-lr
139,2089,229.5804024900256,ssp245,ipsl-cm6a-lr
140,2090,219.45068923555777,ssp245,ipsl-cm6a-lr
141,2091,218.29478052069447,ssp245,ipsl-cm6a-lr
142,2092,231.36737917356467,ssp245,ipsl-cm6a-lr
143,2093,222.2563845038549,ssp245,ipsl-cm6a-lr
144,2094,230.00661974296594,ssp245,ipsl-cm6a-lr
145,2095,229.8532726671816,ssp245,ipsl-cm6a-lr
146,2096,233.3742846318537,ssp245,ipsl-cm6a-lr
147,2097,231.28761462981564,ssp245,ipsl-cm6a-lr
148,2098,211.5713541256664,ssp245,ipsl-cm6a-lr
149,2099,223.45248130379255,ssp245,ipsl-cm6a-lr
150,2100,226.5286470707604,ssp245,ipsl-cm6a-lr
0,1950,156.75067241327693,ssp245,access-esm1-5
1,1951,167.46342519703228,ssp245,access-esm1-5
2,1952,164.5064269299741,ssp245,access-esm1-5
3,1953,172.30493847313494,ssp245,access-esm1-5
4,1954,164.77900480347824,ssp245,access-esm1-5
5,1955,169.19822732170917,ssp245,access-esm1-5
6,1956,178.45942756327622,ssp245,access-esm1-5
7,1957,166.59649739560825,ssp245,access-esm1-5
8,1958,174.60285782982837,ssp245,access-esm1-5
9,1959,162.015190544747,ssp245,access-esm1-5
10,1960,167.72047889061636,ssp245,access-esm1-5
11,1961,168.25951979230038,ssp245,access-esm1-5
12,1962,167.93287672627937,ssp245,access-esm1-5
13,1963,162.27257657696822,ssp245,access-esm1-5
14,1964,165.44074791918467,ssp245,access-esm1-5
15,1965,169.3858507356219,ssp245,access-esm1-5
16,1966,169.8459693992624,ssp245,access-esm1-5
17,1967,168.11912172703035,ssp245,access-esm1-5
18,1968,162.80379052032893,ssp245,access-esm1-5
19,1969,176.2077971968946,ssp245,access-esm1-5
20,1970,174.34378441534452,ssp245,access-esm1-5
21,1971,171.4688488290148,ssp245,access-esm1-5
22,1972,175.80741161614137,ssp245,access-esm1-5
23,1973,169.14748066755914,ssp245,access-esm1-5
24,1974,168.19970769991906,ssp245,access-esm1-5
25,1975,172.34697168643112,ssp245,access-esm1-5
26,1976,171.80467152113258,ssp245,access-esm1-5
27,1977,176.79812695443283,ssp245,access-esm1-5
28,1978,176.49409118883108,ssp245,access-esm1-5
29,1979,169.5791836190619,ssp245,access-esm1-5
30,1980,171.86899411109192,ssp245,access-esm1-5
31,1981,167.82395331922322,ssp245,access-esm1-5
32,1982,168.698255478653,ssp245,access-esm1-5
33,1983,169.47149486589865,ssp245,access-esm1-5
34,1984,167.93337645882113,ssp245,access-esm1-5
35,1985,170.57803732572663,ssp245,access-esm1-5
36,1986,163.83157988553586,ssp245,access-esm1-5
37,1987,171.58634253619377,ssp245,access-esm1-5
38,1988,170.46122308254414,ssp245,access-esm1-5
39,1989,177.8597556480668,ssp245,access-esm1-5
40,1990,175.7028120202413,ssp245,access-esm1-5
41,1991,167.38690888810032,ssp245,access-esm1-5
42,1992,169.25141602120763,ssp245,access-esm1-5
43,1993,165.0177903661856,ssp245,access-esm1-5
44,1994,182.23614626166966,ssp245,access-esm1-5
45,1995,175.78467513484063,ssp245,access-esm1-5
46,1996,185.04703626341313,ssp245,access-esm1-5
47,1997,178.53263158787578,ssp245,access-esm1-5
48,1998,181.06322185772714,ssp245,access-esm1-5
49,1999,177.923389569295,ssp245,access-esm1-5
50,2000,183.39809616895175,ssp245,access-esm1-5
51,2001,182.87220640095424,ssp245,access-esm1-5
52,2002,188.71330811197612,ssp245,access-esm1-5
53,2003,188.86658946818432,ssp245,access-esm1-5
54,2004,185.16768859323497,ssp245,access-esm1-5
55,2005,179.43939255052803,ssp245,access-esm1-5
56,2006,180.09537416518233,ssp245,access-esm1-5
57,2007,182.0773563226422,ssp245,access-esm1-5
58,2008,177.2070336266335,ssp245,access-esm1-5
59,2009,175.83341890163993,ssp245,access-esm1-5
60,2010,185.96165024464025,ssp245,access-esm1-5
61,2011,188.3945480806202,ssp245,access-esm1-5
62,2012,187.03624865344597,ssp245,access-esm1-5
63,2013,177.26046940615973,ssp245,access-esm1-5
64,2014,179.41086126251878,ssp245,access-esm1-5
65,2015,177.71258215367172,ssp245,access-esm1-5
66,2016,187.36602149823716,ssp245,access-esm1-5
67,2017,191.5800726978122,ssp245,access-esm1-5
68,2018,193.84270271488901,ssp245,access-esm1-5
69,2019,184.59053928673904,ssp245,access-esm1-5
70,2020,192.4902932780925,ssp245,access-esm1-5
71,2021,190.63548749411513,ssp245,access-esm1-5
72,2022,182.29157074960412,ssp245,access-esm1-5
73,2023,183.35724766496023,ssp245,access-esm1-5
74,2024,197.4816705958196,ssp245,access-esm1-5
75,2025,195.87990678076468,ssp245,access-esm1-5
76,2026,192.483440231059,ssp245,access-esm1-5
77,2027,198.5591833210993,ssp245,access-esm1-5
78,2028,193.19380477518717,ssp245,access-esm1-5
79,2029,200.39428355486865,ssp245,access-esm1-5
80,2030,190.8666959490762,ssp245,access-esm1-5
81,2031,191.3991725396811,ssp245,access-esm1-5
82,2032,195.18049027128293,ssp245,access-esm1-5
83,2033,201.97809439324027,ssp245,access-esm1-5
84,2034,200.6084045709059,ssp245,access-esm1-5
85,2035,201.4846678901524,ssp245,access-esm1-5
86,2036,189.02962860643285,ssp245,access-esm1-5
87,2037,192.80496393909576,ssp245,access-esm1-5
88,2038,200.46285006940076,ssp245,access-esm1-5
89,2039,192.6087750757206,ssp245,access-esm1-5
90,2040,199.82989236360143,ssp245,access-esm1-5
91,2041,191.54767293825748,ssp245,access-esm1-5
92,2042,189.36629773382063,ssp245,access-esm1-5
93,2043,195.62251689611227,ssp245,access-esm1-5
94,2044,210.14746899981103,ssp245,access-esm1-5
95,2045,198.3389943313536,ssp245,access-esm1-5
96,2046,204.25004934381033,ssp245,access-esm1-5
97,2047,198.68931661713438,ssp245,access-esm1-5
98,2048,200.35902904837997,ssp245,access-esm1-5
99,2049,207.27939838966836,ssp245,access-esm1-5
100,2050,205.45367179700327,ssp245,access-esm1-5
101,2051,199.43582325208442,ssp245,access-esm1-5
102,2052,198.73897265700217,ssp245,access-esm1-5
103,2053,198.03835866337496,ssp245,access-esm1-5
104,2054,203.38879593664814,ssp245,access-esm1-5
105,2055,199.09502567870933,ssp245,access-esm1-5
106,2056,203.76338024227456,ssp245,access-esm1-5
107,2057,211.66554434055976,ssp245,access-esm1-5
108,2058,202.35724523692315,ssp245,access-esm1-5
109,2059,211.55227957197587,ssp245,access-esm1-5
110,2060,206.57004439179434,ssp245,access-esm1-5
111,2061,213.25865425738945,ssp245,access-esm1-5
112,2062,214.64778715208976,ssp245,access-esm1-5
113,2063,203.62563728703557,ssp245,access-esm1-5
114,2064,204.87628443000625,ssp245,access-esm1-5
115,2065,218.19118000515178,ssp245,access-esm1-5
116,2066,198.05277384180513,ssp245,access-esm1-5
117,2067,206.12162803468206,ssp245,access-esm1-5
118,2068,203.30658618253136,ssp245,access-esm1-5
119,2069,203.1864123503953,ssp245,access-esm1-5
120,2070,201.91513275409886,ssp245,access-esm1-5
121,2071,201.44305638208652,ssp245,access-esm1-5
122,2072,196.17978453303243,ssp245,access-esm1-5
123,2073,207.3507876283459,ssp245,access-esm1-5
124,2074,199.42053818147193,ssp245,access-esm1-5
125,2075,208.62833773881675,ssp245,access-esm1-5
126,2076,188.57603838852467,ssp245,access-esm1-5
127,2077,206.4174123710845,ssp245,access-esm1-5
128,2078,200.13869641458567,ssp245,access-esm1-5
129,2079,201.4648036645007,ssp245,access-esm1-5
130,2080,212.7788751399527,ssp245,access-esm1-5
131,2081,202.9022832546189,ssp245,access-esm1-5
132,2082,206.08542656600272,ssp245,access-esm1-5
133,2083,191.57527989056018,ssp245,access-esm1-5
134,2084,209.3733949454858,ssp245,access-esm1-5
135,2085,211.69147648887127,ssp245,access-esm1-5
136,2086,210.46439743924205,ssp245,access-esm1-5
137,2087,218.41761006360954,ssp245,access-esm1-5
138,2088,212.06201284942458,ssp245,access-esm1-5
139,2089,198.83764559089863,ssp245,access-esm1-5
140,2090,208.62653671704655,ssp245,access-esm1-5
141,2091,209.75594211197773,ssp245,access-esm1-5
142,2092,200.63874794252953,ssp245,access-esm1-5
143,2093,203.83730535634803,ssp245,access-esm1-5
144,2094,214.70001682988982,ssp245,access-esm1-5
145,2095,210.22483823164305,ssp245,access-esm1-5
146,2096,215.9846568203123,ssp245,access-esm1-5
147,2097,200.12471494958118,ssp245,access-esm1-5
148,2098,200.33832148442477,ssp245,access-esm1-5
149,2099,200.3724659707232,ssp245,access-esm1-5
150,2100,209.44177033534407,ssp245,access-esm1-5
0,1950,171.07865092713843,ssp245,inm-cm4-8
1,1951,172.64743452763287,ssp245,inm-cm4-8
2,1952,172.64310659472508,ssp245,inm-cm4-8
3,1953,174.87442379604022,ssp245,inm-cm4-8
4,1954,176.74717927472847,ssp245,inm-cm4-8
5,1955,178.1559179647718,ssp245,inm-cm4-8
6,1956,167.70778602018225,ssp245,inm-cm4-8
7,1957,172.34295196717682,ssp245,inm-cm4-8
8,1958,175.06294532187653,ssp245,inm-cm4-8
9,1959,175.82864778695645,ssp245,inm-cm4-8
10,1960,168.35735393757344,ssp245,inm-cm4-8
11,1961,183.19404947589734,ssp245,inm-cm4-8
12,1962,175.553440403319,ssp245,inm-cm4-8
