year,state,av_temp,scenario
1969,NM,51.72,ssp126
1970,NM,51.38,ssp126
1971,NM,52.18,ssp126
1972,NM,51.85,ssp126
1973,NM,51.83,ssp126
1974,NM,51.06,ssp126
1975,NM,51.14,ssp126
1976,NM,51.63,ssp126
1977,NM,51.57,ssp126
1978,NM,51.28,ssp126
1979,NM,51.89,ssp126
1980,NM,52.57,ssp126
1981,NM,52.3,ssp126
1982,NM,51.94,ssp126
1983,NM,50.11,ssp126
1984,NM,51.41,ssp126
1985,NM,51.62,ssp126
1986,NM,52.06,ssp126
1987,NM,52.09,ssp126
1988,NM,51.9,ssp126
1989,NM,52.51,ssp126
1990,NM,52.2,ssp126
1991,NM,52.14,ssp126
1992,NM,50.99,ssp126
1993,NM,51.44,ssp126
1994,NM,51.56,ssp126
1995,NM,51.92,ssp126
1996,NM,52.62,ssp126
1997,NM,52.65,ssp126
1998,NM,52.91,ssp126
1999,NM,52.76,ssp126
2000,NM,52.34,ssp126
2001,NM,52.37,ssp126
2002,NM,53.9,ssp126
2003,NM,52.54,ssp126
2004,NM,53.21,ssp126
2005,NM,53.34,ssp126
2006,NM,53.63,ssp126
2007,NM,53.64,ssp126
2008,NM,52.88,ssp126
2009,NM,53.11,ssp126
2010,NM,53.01,ssp126
2011,NM,53.59,ssp126
2012,NM,53.56,ssp126
2013,NM,52.97,ssp126
2014,NM,53.44,ssp126
2015,NM,54.09,ssp126
2016,NM,54.23,ssp126
2017,NM,53.57,ssp126
2018,NM,54.38,ssp126
2019,NM,53.76,ssp126
2020,NM,53.3,ssp126
2021,NM,53.39,ssp126
2022,NM,54.52,ssp126
2023,NM,54.92,ssp126
2024,NM,54.72,ssp126
2025,NM,53.91,ssp126
2026,NM,55.07,ssp126
2027,NM,54.79,ssp126
2028,NM,55.35,ssp126
2029,NM,54.36,ssp126
2030,NM,55.32,ssp126
2031,NM,54.4,ssp126
2032,NM,55.09,ssp126
2033,NM,54.51,ssp126
2034,NM,54.61,ssp126
2035,NM,55.13,ssp126
2036,NM,55.27,ssp126
2037,NM,54.03,ssp126
2038,NM,55.26,ssp126
2039,NM,54.88,ssp126
2040,NM,55.4,ssp126
2041,NM,55.51,ssp126
2042,NM,55.59,ssp126
2043,NM,54.91,ssp126
2044,NM,55.6,ssp126
2045,NM,55.73,ssp126
2046,NM,55.05,ssp126
2047,NM,55.29,ssp126
2048,NM,55.4,ssp126
2049,NM,55.39,ssp126
2050,NM,55.3,ssp126
2051,NM,55.39,ssp126
2052,NM,56.22,ssp126
2053,NM,55.57,ssp126
2054,NM,55.42,ssp126
2055,NM,55.73,ssp126
2056,NM,55.05,ssp126
2057,NM,55.24,ssp126
2058,NM,54.55,ssp126
2059,NM,56.1,ssp126
2060,NM,55.14,ssp126
2061,NM,55.33,ssp126
2062,NM,55.53,ssp126
2063,NM,55.58,ssp126
2064,NM,54.34,ssp126
2065,NM,56.3,ssp126
2066,NM,56.06,ssp126
2067,NM,54.93,ssp126
2068,NM,55.82,ssp126
2069,NM,55.49,ssp126
2070,NM,54.81,ssp126
2071,NM,55.16,ssp126
2072,NM,55.85,ssp126
2073,NM,55.42,ssp126
2074,NM,55.07,ssp126
2075,NM,55.08,ssp126
2076,NM,55.28,ssp126
2077,NM,56.04,ssp126
2078,NM,54.92,ssp126
2079,NM,55.27,ssp126
2080,NM,55.47,ssp126
2081,NM,54.92,ssp126
2082,NM,55.28,ssp126
2083,NM,54.92,ssp126
2084,NM,55.47,ssp126
2085,NM,55.82,ssp126
2086,NM,54.61,ssp126
2087,NM,54.62,ssp126
2088,NM,56.27,ssp126
2089,NM,54.92,ssp126
2090,NM,54.95,ssp126
2091,NM,54.35,ssp126
2092,NM,56.24,ssp126
2093,NM,55.3,ssp126
2094,NM,54.65,ssp126
2095,NM,55.94,ssp126
2096,NM,56.2,ssp126
2097,NM,55.56,ssp126
2098,NM,54.45,ssp126
2099,NM,54.66,ssp126
2100,NM,54.19,ssp126
1950,SD,44.8,ssp126
1951,SD,44.26,ssp126
1952,SD,43.45,ssp126
1953,SD,43.8,ssp126
1954,SD,44.58,ssp126
1955,SD,44.62,ssp126
1956,SD,44.32,ssp126
1957,SD,45.08,ssp126
1958,SD,43.68,ssp126
1959,SD,43.78,ssp126
1960,SD,43.49,ssp126
1961,SD,45.09,ssp126
1962,SD,42.2,ssp126
1963,SD,43.6,ssp126
1964,SD,43.56,ssp126
1965,SD,42.39,ssp126
1966,SD,43.59,ssp126
1967,SD,43.72,ssp126
1968,SD,43.51,ssp126
1969,SD,42,ssp126
1970,SD,43.51,ssp126
1971,SD,44.1,ssp126
1972,SD,44.66,ssp126
1973,SD,43.86,ssp126
1974,SD,43.33,ssp126
1975,SD,43.74,ssp126
1976,SD,44,ssp126
1977,SD,43.44,ssp126
1978,SD,44.91,ssp126
1979,SD,45.13,ssp126
1980,SD,44.84,ssp126
1981,SD,43.61,ssp126
1982,SD,45.11,ssp126
1983,SD,42.15,ssp126
1984,SD,44.61,ssp126
1985,SD,44.49,ssp126
1986,SD,42.16,ssp126
1987,SD,43.56,ssp126
1988,SD,43.96,ssp126
1989,SD,44.98,ssp126
1990,SD,43.57,ssp126
1991,SD,44.16,ssp126
1992,SD,44.11,ssp126
1993,SD,45.12,ssp126
1994,SD,44.1,ssp126
1995,SD,44.93,ssp126
1996,SD,45.29,ssp126
1997,SD,44.36,ssp126
1998,SD,45.88,ssp126
1999,SD,44.96,ssp126
2000,SD,44.14,ssp126
2001,SD,44.84,ssp126
2002,SD,46.22,ssp126
2003,SD,45.51,ssp126
2004,SD,45.1,ssp126
2005,SD,45.33,ssp126
2006,SD,45.26,ssp126
2007,SD,45.97,ssp126
2008,SD,46,ssp126
2009,SD,45.68,ssp126
2010,SD,45.71,ssp126
2011,SD,45.95,ssp126
2012,SD,46.72,ssp126
2013,SD,45.37,ssp126
2014,SD,45.98,ssp126
2015,SD,47.69,ssp126
2016,SD,45,ssp126
2017,SD,46.5,ssp126
2018,SD,46.82,ssp126
2019,SD,47.2,ssp126
2020,SD,45.97,ssp126
2021,SD,46.04,ssp126
2022,SD,47.79,ssp126
2023,SD,47.5,ssp126
2024,SD,47.94,ssp126
2025,SD,47.33,ssp126
2026,SD,47.37,ssp126
2027,SD,46.22,ssp126
2028,SD,47.29,ssp126
2029,SD,47.95,ssp126
2030,SD,48.47,ssp126
2031,SD,48.13,ssp126
2032,SD,47.61,ssp126
2033,SD,45.84,ssp126
2034,SD,48.6,ssp126
2035,SD,48.03,ssp126
2036,SD,47.33,ssp126
2037,SD,48.32,ssp126
2038,SD,47.99,ssp126
2039,SD,47.49,ssp126
2040,SD,49.2,ssp126
2041,SD,47.9,ssp126
2042,SD,48.35,ssp126
2043,SD,48.02,ssp126
2044,SD,47.39,ssp126
2045,SD,47.06,ssp126
2046,SD,48.26,ssp126
2047,SD,47.7,ssp126
2048,SD,48.07,ssp126
2049,SD,47.74,ssp126
2050,SD,47.16,ssp126
2051,SD,48.31,ssp126
2052,SD,49.11,ssp126
2053,SD,47.88,ssp126
2054,SD,48.35,ssp126
2055,SD,48.15,ssp126
2056,SD,48.15,ssp126
2057,SD,48.52,ssp126
2058,SD,47.39,ssp126
2059,SD,48.68,ssp126
2060,SD,48.95,ssp126
2061,SD,48.99,ssp126
2062,SD,48.36,ssp126
2063,SD,48.77,ssp126
2064,SD,49.04,ssp126
2065,SD,48.39,ssp126
2066,SD,48.52,ssp126
2067,SD,50.13,ssp126
2068,SD,49.02,ssp126
2069,SD,47.99,ssp126
2070,SD,49.67,ssp126
2071,SD,47.04,ssp126
2072,SD,48.63,ssp126
2073,SD,48.82,ssp126
2074,SD,49.58,ssp126
2075,SD,47.82,ssp126
2076,SD,47.34,ssp126
2077,SD,49.5,ssp126
2078,SD,49.35,ssp126
2079,SD,48.31,ssp126
2080,SD,48.58,ssp126
2081,SD,47.18,ssp126
2082,SD,47.71,ssp126
2083,SD,47.33,ssp126
2084,SD,47.77,ssp126
2085,SD,48.12,ssp126
2086,SD,48.16,ssp126
2087,SD,47.02,ssp126
2088,SD,48.9,ssp126
2089,SD,47.88,ssp126
2090,SD,47.3,ssp126
2091,SD,47.49,ssp126
2092,SD,49.75,ssp126
2093,SD,47.55,ssp126
2094,SD,47.59,ssp126
2095,SD,48.56,ssp126
2096,SD,48.27,ssp126
2097,SD,49.05,ssp126
2098,SD,47.3,ssp126
2099,SD,48.59,ssp126
2100,SD,47.06,ssp126
1950,CA,55.45,ssp126
1951,CA,54.65,ssp126
1952,CA,54.62,ssp126
1953,CA,55.45,ssp126
1954,CA,54.97,ssp126
1955,CA,54.28,ssp126
1956,CA,54.98,ssp126
1957,CA,55.78,ssp126
1958,CA,54.8,ssp126
1959,CA,55.06,ssp126
1960,CA,55.03,ssp126
1961,CA,54.72,ssp126
1962,CA,53.87,ssp126
1963,CA,54.39,ssp126
1964,CA,53.78,ssp126
1965,CA,54.29,ssp126
1966,CA,54.32,ssp126
1967,CA,54.46,ssp126
1968,CA,54.19,ssp126
1969,CA,54.69,ssp126
1970,CA,54.46,ssp126
1971,CA,54.91,ssp126
1972,CA,54.82,ssp126
1973,CA,55.86,ssp126
1974,CA,54.03,ssp126
1975,CA,53.92,ssp126
1976,CA,54.43,ssp126
1977,CA,55.01,ssp126
1978,CA,54.24,ssp126
1979,CA,53.76,ssp126
1980,CA,55.39,ssp126
1981,CA,54.99,ssp126
1982,CA,55.71,ssp126
1983,CA,54.08,ssp126
1984,CA,54.35,ssp126
1985,CA,54.32,ssp126
1986,CA,54.03,ssp126
1987,CA,54.54,ssp126
1988,CA,54.46,ssp126
1989,CA,55.54,ssp126
1990,CA,54.97,ssp126
1991,CA,55.07,ssp126
1992,CA,55.17,ssp126
1993,CA,55.26,ssp126
1994,CA,54.53,ssp126
1995,CA,54.62,ssp126
1996,CA,55.14,ssp126
1997,CA,55.14,ssp126
1998,CA,55.86,ssp126
1999,CA,55.38,ssp126
2000,CA,55.23,ssp126
2001,CA,55.16,ssp126
2002,CA,56.31,ssp126
2003,CA,55.8,ssp126
2004,CA,55.98,ssp126
2005,CA,55.8,ssp126
2006,CA,55.15,ssp126
2007,CA,56.46,ssp126
2008,CA,56.4,ssp126
2009,CA,54.97,ssp126
2010,CA,56.21,ssp126
2011,CA,56.18,ssp126
2012,CA,56.9,ssp126
2013,CA,56.17,ssp126
2014,CA,56.37,ssp126
2015,CA,56.46,ssp126
2016,CA,56.85,ssp126
2017,CA,56.37,ssp126
2018,CA,56.53,ssp126
2019,CA,56.74,ssp126
2020,CA,56.03,ssp126
2021,CA,56.05,ssp126
2022,CA,57.33,ssp126
2023,CA,56.78,ssp126
2024,CA,57.47,ssp126
2025,CA,57.12,ssp126
2026,CA,57.48,ssp126
2027,CA,56.73,ssp126
2028,CA,56.71,ssp126
2029,CA,57.5,ssp126
2030,CA,57.33,ssp126
