year,state,av_temp,scenario
1956,NE,51.94,nclimgrid
1957,NE,47.81,nclimgrid
1958,NE,51.54,nclimgrid
1959,NE,46.07,nclimgrid
1960,NE,51.41,nclimgrid
1961,NE,47.84,nclimgrid
1962,NE,51.02,nclimgrid
1963,NE,55.03,nclimgrid
1964,NE,49.81,nclimgrid
1965,NE,49.1,nclimgrid
1966,NE,49.56,nclimgrid
1967,NE,49.17,nclimgrid
1968,NE,49.66,nclimgrid
1969,NE,49.16,nclimgrid
1970,NE,47.89,nclimgrid
1971,NE,50.17,nclimgrid
1972,NE,47.18,nclimgrid
1973,NE,49.57,nclimgrid
1974,NE,49.81,nclimgrid
1975,NE,49.11,nclimgrid
1976,NE,46.9,nclimgrid
1977,NE,50.52,nclimgrid
1978,NE,50.31,nclimgrid
1979,NE,49.83,nclimgrid
1980,NE,51.26,nclimgrid
1981,NE,51.18,nclimgrid
1982,NE,48.39,nclimgrid
1983,NE,51.08,nclimgrid
1984,NE,48.67,nclimgrid
1985,NE,44.71,nclimgrid
1986,NE,49.04,nclimgrid
1987,NE,49.62,nclimgrid
1988,NE,50.07,nclimgrid
1989,NE,49.92,nclimgrid
1990,NE,52.62,nclimgrid
1991,NE,47.89,nclimgrid
1992,NE,48.58,nclimgrid
1993,NE,46.19,nclimgrid
1994,NE,51.44,nclimgrid
1995,NE,48.95,nclimgrid
1996,NE,47.09,nclimgrid
1997,NE,50.38,nclimgrid
1998,NE,53.77,nclimgrid
1999,NE,52.17,nclimgrid
2000,NE,48.54,nclimgrid
2001,NE,52.8,nclimgrid
2002,NE,48.55,nclimgrid
2003,NE,50.18,nclimgrid
2004,NE,52.41,nclimgrid
2005,NE,53.49,nclimgrid
2006,NE,48.13,nclimgrid
2007,NE,52.61,nclimgrid
2008,NE,50.43,nclimgrid
2009,NE,48.68,nclimgrid
2010,NE,51.42,nclimgrid
2011,NE,50.49,nclimgrid
2012,NE,50.7,nclimgrid
2013,NE,50.91,nclimgrid
2014,NE,49.46,nclimgrid
2015,NE,54.34,nclimgrid
2016,NE,54.87,nclimgrid
2017,NE,51.94,nclimgrid
2018,NE,48.72,nclimgrid
2019,NE,49.14,nclimgrid
2020,NE,NA,nclimgrid
2021,NE,NA,nclimgrid
2022,NE,NA,nclimgrid
2023,NE,NA,nclimgrid
2024,NE,NA,nclimgrid
2025,NE,NA,nclimgrid
2026,NE,NA,nclimgrid
2027,NE,NA,nclimgrid
2028,NE,NA,nclimgrid
2029,NE,NA,nclimgrid
2030,NE,NA,nclimgrid
2031,NE,NA,nclimgrid
2032,NE,NA,nclimgrid
2033,NE,NA,nclimgrid
2034,NE,NA,nclimgrid
2035,NE,NA,nclimgrid
2036,NE,NA,nclimgrid
2037,NE,NA,nclimgrid
2038,NE,NA,nclimgrid
2039,NE,NA,nclimgrid
2040,NE,NA,nclimgrid
2041,NE,NA,nclimgrid
2042,NE,NA,nclimgrid
2043,NE,NA,nclimgrid
2044,NE,NA,nclimgrid
2045,NE,NA,nclimgrid
2046,NE,NA,nclimgrid
2047,NE,NA,nclimgrid
2048,NE,NA,nclimgrid
2049,NE,NA,nclimgrid
2050,NE,NA,nclimgrid
2051,NE,NA,nclimgrid
2052,NE,NA,nclimgrid
2053,NE,NA,nclimgrid
2054,NE,NA,nclimgrid
2055,NE,NA,nclimgrid
2056,NE,NA,nclimgrid
2057,NE,NA,nclimgrid
2058,NE,NA,nclimgrid
2059,NE,NA,nclimgrid
2060,NE,NA,nclimgrid
2061,NE,NA,nclimgrid
2062,NE,NA,nclimgrid
2063,NE,NA,nclimgrid
2064,NE,NA,nclimgrid
2065,NE,NA,nclimgrid
2066,NE,NA,nclimgrid
2067,NE,NA,nclimgrid
2068,NE,NA,nclimgrid
2069,NE,NA,nclimgrid
2070,NE,NA,nclimgrid
2071,NE,NA,nclimgrid
2072,NE,NA,nclimgrid
2073,NE,NA,nclimgrid
2074,NE,NA,nclimgrid
2075,NE,NA,nclimgrid
2076,NE,NA,nclimgrid
2077,NE,NA,nclimgrid
2078,NE,NA,nclimgrid
2079,NE,NA,nclimgrid
2080,NE,NA,nclimgrid
2081,NE,NA,nclimgrid
2082,NE,NA,nclimgrid
2083,NE,NA,nclimgrid
2084,NE,NA,nclimgrid
2085,NE,NA,nclimgrid
2086,NE,NA,nclimgrid
2087,NE,NA,nclimgrid
2088,NE,NA,nclimgrid
2089,NE,NA,nclimgrid
2090,NE,NA,nclimgrid
2091,NE,NA,nclimgrid
2092,NE,NA,nclimgrid
2093,NE,NA,nclimgrid
2094,NE,NA,nclimgrid
2095,NE,NA,nclimgrid
2096,NE,NA,nclimgrid
2097,NE,NA,nclimgrid
2098,NE,NA,nclimgrid
2099,NE,NA,nclimgrid
2100,NE,NA,nclimgrid
1950,WA,NA,nclimgrid
1951,WA,46.58,nclimgrid
1952,WA,48.2,nclimgrid
1953,WA,49.06,nclimgrid
1954,WA,47.68,nclimgrid
1955,WA,44.23,nclimgrid
1956,WA,45.41,nclimgrid
1957,WA,47.37,nclimgrid
1958,WA,46.73,nclimgrid
1959,WA,45.1,nclimgrid
1960,WA,47.18,nclimgrid
1961,WA,43.85,nclimgrid
1962,WA,48.21,nclimgrid
1963,WA,49.67,nclimgrid
1964,WA,45.64,nclimgrid
1965,WA,48.16,nclimgrid
1966,WA,48.52,nclimgrid
1967,WA,49.31,nclimgrid
1968,WA,46.52,nclimgrid
1969,WA,46.76,nclimgrid
1970,WA,44.87,nclimgrid
1971,WA,44.99,nclimgrid
1972,WA,45.57,nclimgrid
1973,WA,45.97,nclimgrid
1974,WA,48.73,nclimgrid
1975,WA,46.85,nclimgrid
1976,WA,48.23,nclimgrid
1977,WA,45.02,nclimgrid
1978,WA,44.83,nclimgrid
1979,WA,47.96,nclimgrid
1980,WA,47.85,nclimgrid
1981,WA,47.44,nclimgrid
1982,WA,45.65,nclimgrid
1983,WA,46.7,nclimgrid
1984,WA,44.83,nclimgrid
1985,WA,41.08,nclimgrid
1986,WA,47.04,nclimgrid
1987,WA,50.22,nclimgrid
1988,WA,49.26,nclimgrid
1989,WA,48.48,nclimgrid
1990,WA,48.68,nclimgrid
1991,WA,48.19,nclimgrid
1992,WA,46.92,nclimgrid
1993,WA,47.06,nclimgrid
1994,WA,46.94,nclimgrid
1995,WA,48.76,nclimgrid
1996,WA,45.39,nclimgrid
1997,WA,48.34,nclimgrid
1998,WA,49.57,nclimgrid
1999,WA,48.28,nclimgrid
2000,WA,45.23,nclimgrid
2001,WA,48.35,nclimgrid
2002,WA,47.36,nclimgrid
2003,WA,48.02,nclimgrid
2004,WA,47.57,nclimgrid
2005,WA,46.61,nclimgrid
2006,WA,47.29,nclimgrid
2007,WA,46.2,nclimgrid
2008,WA,48.17,nclimgrid
2009,WA,47.32,nclimgrid
2010,WA,46.81,nclimgrid
2011,WA,47.83,nclimgrid
2012,WA,48.67,nclimgrid
2013,WA,47.47,nclimgrid
2014,WA,49.36,nclimgrid
2015,WA,48.25,nclimgrid
2016,WA,48.91,nclimgrid
2017,WA,47.85,nclimgrid
2018,WA,47.45,nclimgrid
2019,WA,45.76,nclimgrid
2020,WA,NA,nclimgrid
2021,WA,NA,nclimgrid
2022,WA,NA,nclimgrid
2023,WA,NA,nclimgrid
2024,WA,NA,nclimgrid
2025,WA,NA,nclimgrid
2026,WA,NA,nclimgrid
2027,WA,NA,nclimgrid
2028,WA,NA,nclimgrid
2029,WA,NA,nclimgrid
2030,WA,NA,nclimgrid
2031,WA,NA,nclimgrid
2032,WA,NA,nclimgrid
2033,WA,NA,nclimgrid
2034,WA,NA,nclimgrid
2035,WA,NA,nclimgrid
2036,WA,NA,nclimgrid
2037,WA,NA,nclimgrid
2038,WA,NA,nclimgrid
2039,WA,NA,nclimgrid
2040,WA,NA,nclimgrid
2041,WA,NA,nclimgrid
2042,WA,NA,nclimgrid
2043,WA,NA,nclimgrid
2044,WA,NA,nclimgrid
2045,WA,NA,nclimgrid
2046,WA,NA,nclimgrid
2047,WA,NA,nclimgrid
2048,WA,NA,nclimgrid
2049,WA,NA,nclimgrid
2050,WA,NA,nclimgrid
2051,WA,NA,nclimgrid
2052,WA,NA,nclimgrid
2053,WA,NA,nclimgrid
2054,WA,NA,nclimgrid
2055,WA,NA,nclimgrid
2056,WA,NA,nclimgrid
2057,WA,NA,nclimgrid
2058,WA,NA,nclimgrid
2059,WA,NA,nclimgrid
2060,WA,NA,nclimgrid
2061,WA,NA,nclimgrid
2062,WA,NA,nclimgrid
2063,WA,NA,nclimgrid
2064,WA,NA,nclimgrid
2065,WA,NA,nclimgrid
2066,WA,NA,nclimgrid
2067,WA,NA,nclimgrid
2068,WA,NA,nclimgrid
2069,WA,NA,nclimgrid
2070,WA,NA,nclimgrid
2071,WA,NA,nclimgrid
2072,WA,NA,nclimgrid
2073,WA,NA,nclimgrid
2074,WA,NA,nclimgrid
2075,WA,NA,nclimgrid
2076,WA,NA,nclimgrid
2077,WA,NA,nclimgrid
2078,WA,NA,nclimgrid
2079,WA,NA,nclimgrid
2080,WA,NA,nclimgrid
2081,WA,NA,nclimgrid
2082,WA,NA,nclimgrid
2083,WA,NA,nclimgrid
2084,WA,NA,nclimgrid
2085,WA,NA,nclimgrid
2086,WA,NA,nclimgrid
2087,WA,NA,nclimgrid
2088,WA,NA,nclimgrid
2089,WA,NA,nclimgrid
2090,WA,NA,nclimgrid
2091,WA,NA,nclimgrid
2092,WA,NA,nclimgrid
2093,WA,NA,nclimgrid
2094,WA,NA,nclimgrid
2095,WA,NA,nclimgrid
2096,WA,NA,nclimgrid
2097,WA,NA,nclimgrid
2098,WA,NA,nclimgrid
2099,WA,NA,nclimgrid
2100,WA,NA,nclimgrid
1950,TX,NA,nclimgrid
1951,TX,65.73,nclimgrid
1952,TX,63.67,nclimgrid
1953,TX,65.55,nclimgrid
1954,TX,67.47,nclimgrid
1955,TX,65.93,nclimgrid
1956,TX,66.51,nclimgrid
1957,TX,62.65,nclimgrid
1958,TX,65.14,nclimgrid
1959,TX,63.84,nclimgrid
1960,TX,66.8,nclimgrid
1961,TX,64.04,nclimgrid
1962,TX,66.92,nclimgrid
1963,TX,68.06,nclimgrid
1964,TX,65.53,nclimgrid
1965,TX,67.19,nclimgrid
1966,TX,65.46,nclimgrid
1967,TX,64.18,nclimgrid
1968,TX,64.48,nclimgrid
1969,TX,64.47,nclimgrid
1970,TX,63.53,nclimgrid
1971,TX,65.72,nclimgrid
1972,TX,64,nclimgrid
1973,TX,67.46,nclimgrid
1974,TX,62.72,nclimgrid
1975,TX,64.45,nclimgrid
1976,TX,59.96,nclimgrid
1977,TX,68.06,nclimgrid
1978,TX,65.79,nclimgrid
1979,TX,64.71,nclimgrid
1980,TX,64.5,nclimgrid
1981,TX,66.22,nclimgrid
1982,TX,65.75,nclimgrid
1983,TX,67.21,nclimgrid
1984,TX,64.61,nclimgrid
1985,TX,66.65,nclimgrid
1986,TX,65.16,nclimgrid
1987,TX,65,nclimgrid
1988,TX,66.68,nclimgrid
1989,TX,65.65,nclimgrid
1990,TX,66.35,nclimgrid
1991,TX,63.5,nclimgrid
1992,TX,65.1,nclimgrid
1993,TX,63.43,nclimgrid
1994,TX,66.41,nclimgrid
1995,TX,65.86,nclimgrid
1996,TX,65.19,nclimgrid
1997,TX,65.52,nclimgrid
1998,TX,68.82,nclimgrid
1999,TX,67.05,nclimgrid
2000,TX,65.47,nclimgrid
2001,TX,66.37,nclimgrid
2002,TX,64.62,nclimgrid
2003,TX,66.46,nclimgrid
2004,TX,66.89,nclimgrid
2005,TX,68.32,nclimgrid
2006,TX,66.24,nclimgrid
2007,TX,67.79,nclimgrid
2008,TX,65.12,nclimgrid
2009,TX,65.17,nclimgrid
2010,TX,67.15,nclimgrid
2011,TX,67.21,nclimgrid
2012,TX,67.13,nclimgrid
2013,TX,65.94,nclimgrid
2014,TX,65.88,nclimgrid
2015,TX,68.58,nclimgrid
2016,TX,69.83,nclimgrid
2017,TX,67.78,nclimgrid
2018,TX,64.52,nclimgrid
2019,TX,66.61,nclimgrid
2020,TX,NA,nclimgrid
2021,TX,NA,nclimgrid
2022,TX,NA,nclimgrid
2023,TX,NA,nclimgrid
2024,TX,NA,nclimgrid
2025,TX,NA,nclimgrid
2026,TX,NA,nclimgrid
2027,TX,NA,nclimgrid
2028,TX,NA,nclimgrid
2029,TX,NA,nclimgrid
2030,TX,NA,nclimgrid
2031,TX,NA,nclimgrid
2032,TX,NA,nclimgrid
2033,TX,NA,nclimgrid
2034,TX,NA,nclimgrid
2035,TX,NA,nclimgrid
2036,TX,NA,nclimgrid
2037,TX,NA,nclimgrid
2038,TX,NA,nclimgrid
2039,TX,NA,nclimgrid
2040,TX,NA,nclimgrid
2041,TX,NA,nclimgrid
2042,TX,NA,nclimgrid
2043,TX,NA,nclimgrid
2044,TX,NA,nclimgrid
2045,TX,NA,nclimgrid
2046,TX,NA,nclimgrid
2047,TX,NA,nclimgrid
2048,TX,NA,nclimgrid
2049,TX,NA,nclimgrid
2050,TX,NA,nclimgrid
2051,TX,NA,nclimgrid
2052,TX,NA,nclimgrid
2053,TX,NA,nclimgrid
2054,TX,NA,nclimgrid
2055,TX,NA,nclimgrid
2056,TX,NA,nclimgrid
2057,TX,NA,nclimgrid
2058,TX,NA,nclimgrid
2059,TX,NA,nclimgrid
2060,TX,NA,nclimgrid
2061,TX,NA,nclimgrid
2062,TX,NA,nclimgrid
2063,TX,NA,nclimgrid
2064,TX,NA,nclimgrid
2065,TX,NA,nclimgrid
2066,TX,NA,nclimgrid
2067,TX,NA,nclimgrid
2068,TX,NA,nclimgrid
2069,TX,NA,nclimgrid
2070,TX,NA,nclimgrid
2071,TX,NA,nclimgrid
2072,TX,NA,nclimgrid
2073,TX,NA,nclimgrid
2074,TX,NA,nclimgrid
2075,TX,NA,nclimgrid
2076,TX,NA,nclimgrid
2077,TX,NA,nclimgrid
2078,TX,NA,nclimgrid
2079,TX,NA,nclimgrid
2080,TX,NA,nclimgrid
2081,TX,NA,nclimgrid
2082,TX,NA,nclimgrid
2083,TX,NA,nclimgrid
2084,TX,NA,nclimgrid
2085,TX,NA,nclimgrid
2086,TX,NA,nclimgrid
2087,TX,NA,nclimgrid
2088,TX,NA,nclimgrid
2089,TX,NA,nclimgrid
2090,TX,NA,nclimgrid
2091,TX,NA,nclimgrid
2092,TX,NA,nclimgrid
2093,TX,NA,nclimgrid
2094,TX,NA,nclimgrid
2095,TX,NA,nclimgrid
2096,TX,NA,nclimgrid
2097,TX,NA,nclimgrid
2098,TX,NA,nclimgrid
2099,TX,NA,nclimgrid
2100,TX,NA,nclimgrid
1950,OH,NA,nclimgrid
1951,OH,50.92,nclimgrid
1952,OH,51.16,nclimgrid
1953,OH,53.95,nclimgrid
1954,OH,53.87,nclimgrid
1955,OH,52.45,nclimgrid
1956,OH,52.77,nclimgrid
1957,OH,51.47,nclimgrid
1958,OH,52.93,nclimgrid
1959,OH,52.57,nclimgrid
1960,OH,54,nclimgrid
1961,OH,54.83,nclimgrid
1962,OH,51.58,nclimgrid
1963,OH,54.73,nclimgrid
1964,OH,52.51,nclimgrid
1965,OH,53.03,nclimgrid
1966,OH,50.68,nclimgrid
1967,OH,49.66,nclimgrid
1968,OH,53.34,nclimgrid
1969,OH,51.3,nclimgrid
1970,OH,54.84,nclimgrid
1971,OH,55.72,nclimgrid
1972,OH,50.89,nclimgrid
1973,OH,55.51,nclimgrid
1974,OH,50.88,nclimgrid
1975,OH,53.18,nclimgrid
1976,OH,47.09,nclimgrid
1977,OH,53.43,nclimgrid
1978,OH,53.61,nclimgrid
1979,OH,52.59,nclimgrid
1980,OH,51.23,nclimgrid
1981,OH,51.29,nclimgrid
1982,OH,53.82,nclimgrid
1983,OH,54.05,nclimgrid
1984,OH,53.26,nclimgrid
1985,OH,55.88,nclimgrid
1986,OH,53.88,nclimgrid
1987,OH,52.6,nclimgrid
1988,OH,50.81,nclimgrid
1989,OH,52.1,nclimgrid
1990,OH,54.36,nclimgrid
1991,OH,52.85,nclimgrid
1992,OH,51.79,nclimgrid
1993,OH,51.43,nclimgrid
1994,OH,54.21,nclimgrid
1995,OH,51.12,nclimgrid
1996,OH,50.86,nclimgrid
1997,OH,51.55,nclimgrid
1998,OH,55.34,nclimgrid
1999,OH,54.47,nclimgrid
2000,OH,53.07,nclimgrid
2001,OH,54.74,nclimgrid
2002,OH,53.55,nclimgrid
2003,OH,53.43,nclimgrid
2004,OH,54.97,nclimgrid
2005,OH,55.39,nclimgrid
2006,OH,52.19,nclimgrid
2007,OH,56.49,nclimgrid
2008,OH,52.97,nclimgrid
2009,OH,53.54,nclimgrid
2010,OH,54.19,nclimgrid
2011,OH,54.59,nclimgrid
2012,OH,51.77,nclimgrid
2013,OH,52.61,nclimgrid
2014,OH,51.34,nclimgrid
2015,OH,56.67,nclimgrid
2016,OH,57.55,nclimgrid
2017,OH,55.05,nclimgrid
2018,OH,53.76,nclimgrid
2019,OH,54.61,nclimgrid
2020,OH,NA,nclimgrid
2021,OH,NA,nclimgrid
2022,OH,NA,nclimgrid
2023,OH,NA,nclimgrid
2024,OH,NA,nclimgrid
2025,OH,NA,nclimgrid
2026,OH,NA,nclimgrid
2027,OH,NA,nclimgrid
2028,OH,NA,nclimgrid
2029,OH,NA,nclimgrid
2030,OH,NA,nclimgrid
2031,OH,NA,nclimgrid
2032,OH,NA,nclimgrid
2033,OH,NA,nclimgrid
2034,OH,NA,nclimgrid
2035,OH,NA,nclimgrid
2036,OH,NA,nclimgrid
2037,OH,NA,nclimgrid
2038,OH,NA,nclimgrid
2039,OH,NA,nclimgrid
2040,OH,NA,nclimgrid
2041,OH,NA,nclimgrid
2042,OH,NA,nclimgrid
2043,OH,NA,nclimgrid
2044,OH,NA,nclimgrid
2045,OH,NA,nclimgrid
2046,OH,NA,nclimgrid
2047,OH,NA,nclimgrid
2048,OH,NA,nclimgrid
2049,OH,NA,nclimgrid
2050,OH,NA,nclimgrid
2051,OH,NA,nclimgrid
2052,OH,NA,nclimgrid
2053,OH,NA,nclimgrid
2054,OH,NA,nclimgrid
2055,OH,NA,nclimgrid
2056,OH,NA,nclimgrid
2057,OH,NA,nclimgrid
2058,OH,NA,nclimgrid
2059,OH,NA,nclimgrid
2060,OH,NA,nclimgrid
2061,OH,NA,nclimgrid
2062,OH,NA,nclimgrid
2063,OH,NA,nclimgrid
2064,OH,NA,nclimgrid
2065,OH,NA,nclimgrid
2066,OH,NA,nclimgrid
2067,OH,NA,nclimgrid
2068,OH,NA,nclimgrid
2069,OH,NA,nclimgrid
2070,OH,NA,nclimgrid
2071,OH,NA,nclimgrid
2072,OH,NA,nclimgrid
2073,OH,NA,nclimgrid
2074,OH,NA,nclimgrid
2075,OH,NA,nclimgrid
2076,OH,NA,nclimgrid
2077,OH,NA,nclimgrid
2078,OH,NA,nclimgrid
2079,OH,NA,nclimgrid
2080,OH,NA,nclimgrid
2081,OH,NA,nclimgrid
2082,OH,NA,nclimgrid
2083,OH,NA,nclimgrid
2084,OH,NA,nclimgrid
2085,OH,NA,nclimgrid
2086,OH,NA,nclimgrid
2087,OH,NA,nclimgrid
2088,OH,NA,nclimgrid
2089,OH,NA,nclimgrid
2090,OH,NA,nclimgrid
2091,OH,NA,nclimgrid
2092,OH,NA,nclimgrid
2093,OH,NA,nclimgrid
2094,OH,NA,nclimgrid
2095,OH,NA,nclimgrid
2096,OH,NA,nclimgrid
2097,OH,NA,nclimgrid
2098,OH,NA,nclimgrid
2099,OH,NA,nclimgrid
2100,OH,NA,nclimgrid
1950,WI,NA,nclimgrid
1951,WI,41.45,nclimgrid
1952,WI,44.28,nclimgrid
1953,WI,49.12,nclimgrid
1954,WI,45.84,nclimgrid
1955,WI,44.52,nclimgrid
1956,WI,46.43,nclimgrid
1957,WI,44.02,nclimgrid
1958,WI,47.22,nclimgrid
1959,WI,41.8,nclimgrid
1960,WI,47.04,nclimgrid
1961,WI,46.32,nclimgrid
1962,WI,45.86,nclimgrid
1963,WI,50.66,nclimgrid
1964,WI,45.66,nclimgrid
1965,WI,44.66,nclimgrid
1966,WI,44.79,nclimgrid
1967,WI,43.62,nclimgrid
1968,WI,46.58,nclimgrid
1969,WI,44.29,nclimgrid
1970,WI,46.11,nclimgrid
1971,WI,48.76,nclimgrid
1972,WI,43.6,nclimgrid
1973,WI,47.66,nclimgrid
1974,WI,44.55,nclimgrid
1975,WI,46.76,nclimgrid
1976,WI,40.89,nclimgrid
1977,WI,45.15,nclimgrid
1978,WI,46.16,nclimgrid
1979,WI,44.95,nclimgrid
1980,WI,44.22,nclimgrid
1981,WI,45.16,nclimgrid
1982,WI,45.26,nclimgrid
1983,WI,46.74,nclimgrid
1984,WI,45.89,nclimgrid
1985,WI,43.65,nclimgrid
1986,WI,44.23,nclimgrid
1987,WI,45.44,nclimgrid
1988,WI,44.75,nclimgrid
1989,WI,44.45,nclimgrid
1990,WI,47.39,nclimgrid
1991,WI,42.71,nclimgrid
1992,WI,44.03,nclimgrid
1993,WI,42.32,nclimgrid
1994,WI,49.01,nclimgrid
1995,WI,42.75,nclimgrid
1996,WI,43.81,nclimgrid
1997,WI,45.55,nclimgrid
1998,WI,49.77,nclimgrid
1999,WI,47.7,nclimgrid
2000,WI,47.02,nclimgrid
2001,WI,48.85,nclimgrid
2002,WI,44.99,nclimgrid
2003,WI,46.34,nclimgrid
2004,WI,49.3,nclimgrid
2005,WI,49.14,nclimgrid
2006,WI,45.17,nclimgrid
2007,WI,48.86,nclimgrid
2008,WI,46.84,nclimgrid
2009,WI,47.81,nclimgrid
2010,WI,47.09,nclimgrid
2011,WI,47.95,nclimgrid
2012,WI,45.64,nclimgrid
2013,WI,46.08,nclimgrid
2014,WI,43.22,nclimgrid
2015,WI,50.8,nclimgrid
2016,WI,51.54,nclimgrid
2017,WI,47.9,nclimgrid
2018,WI,44.06,nclimgrid
2019,WI,44.99,nclimgrid
2020,WI,NA,nclimgrid
2021,WI,NA,nclimgrid
2022,WI,NA,nclimgrid
2023,WI,NA,nclimgrid
2024,WI,NA,nclimgrid
2025,WI,NA,nclimgrid
2026,WI,NA,nclimgrid
2027,WI,NA,nclimgrid
2028,WI,NA,nclimgrid
2029,WI,NA,nclimgrid
2030,WI,NA,nclimgrid
2031,WI,NA,nclimgrid
2032,WI,NA,nclimgrid
2033,WI,NA,nclimgrid
2034,WI,NA,nclimgrid
2035,WI,NA,nclimgrid
2036,WI,NA,nclimgrid
2037,WI,NA,nclimgrid
2038,WI,NA,nclimgrid
2039,WI,NA,nclimgrid
2040,WI,NA,nclimgrid
2041,WI,NA,nclimgrid
2042,WI,NA,nclimgrid
2043,WI,NA,nclimgrid
2044,WI,NA,nclimgrid
2045,WI,NA,nclimgrid
2046,WI,NA,nclimgrid
2047,WI,NA,nclimgrid
2048,WI,NA,nclimgrid
2049,WI,NA,nclimgrid
2050,WI,NA,nclimgrid
2051,WI,NA,nclimgrid
2052,WI,NA,nclimgrid
2053,WI,NA,nclimgrid
2054,WI,NA,nclimgrid
2055,WI,NA,nclimgrid
2056,WI,NA,nclimgrid
2057,WI,NA,nclimgrid
2058,WI,NA,nclimgrid
2059,WI,NA,nclimgrid
2060,WI,NA,nclimgrid
2061,WI,NA,nclimgrid
2062,WI,NA,nclimgrid
2063,WI,NA,nclimgrid
2064,WI,NA,nclimgrid
2065,WI,NA,nclimgrid
2066,WI,NA,nclimgrid
2067,WI,NA,nclimgrid
2068,WI,NA,nclimgrid
2069,WI,NA,nclimgrid
2070,WI,NA,nclimgrid
2071,WI,NA,nclimgrid
2072,WI,NA,nclimgrid
2073,WI,NA,nclimgrid
2074,WI,NA,nclimgrid
2075,WI,NA,nclimgrid
2076,WI,NA,nclimgrid
2077,WI,NA,nclimgrid
2078,WI,NA,nclimgrid
2079,WI,NA,nclimgrid
2080,WI,NA,nclimgrid
2081,WI,NA,nclimgrid
2082,WI,NA,nclimgrid
2083,WI,NA,nclimgrid
2084,WI,NA,nclimgrid
2085,WI,NA,nclimgrid
2086,WI,NA,nclimgrid
2087,WI,NA,nclimgrid
2088,WI,NA,nclimgrid
2089,WI,NA,nclimgrid
2090,WI,NA,nclimgrid
2091,WI,NA,nclimgrid
2092,WI,NA,nclimgrid
2093,WI,NA,nclimgrid
2094,WI,NA,nclimgrid
2095,WI,NA,nclimgrid
2096,WI,NA,nclimgrid
2097,WI,NA,nclimgrid
2098,WI,NA,nclimgrid
2099,WI,NA,nclimgrid
2100,WI,NA,nclimgrid
1950,OR,NA,nclimgrid
1951,OR,47.36,nclimgrid
1952,OR,48.58,nclimgrid
1953,OR,50.31,nclimgrid
1954,OR,47.93,nclimgrid
1955,OR,46.75,nclimgrid
1956,OR,46.72,nclimgrid
1957,OR,47.2,nclimgrid
1958,OR,48.89,nclimgrid
1959,OR,47.32,nclimgrid
1960,OR,48.31,nclimgrid
1961,OR,45.34,nclimgrid
1962,OR,49.23,nclimgrid
1963,OR,50.56,nclimgrid
1964,OR,47.12,nclimgrid
1965,OR,48.79,nclimgrid
1966,OR,49.47,nclimgrid
1967,OR,50.16,nclimgrid
1968,OR,47.79,nclimgrid
1969,OR,47.31,nclimgrid
1970,OR,46.16,nclimgrid
1971,OR,45.39,nclimgrid
1972,OR,46.49,nclimgrid
1973,OR,47.38,nclimgrid
1974,OR,49.41,nclimgrid
1975,OR,47.64,nclimgrid
1976,OR,49.71,nclimgrid
1977,OR,47.22,nclimgrid
1978,OR,46.27,nclimgrid
1979,OR,49.21,nclimgrid
1980,OR,49,nclimgrid
1981,OR,48.27,nclimgrid
1982,OR,45.82,nclimgrid
1983,OR,48.11,nclimgrid
1984,OR,45.83,nclimgrid
1985,OR,42.18,nclimgrid
1986,OR,47.24,nclimgrid
1987,OR,50.92,nclimgrid
1988,OR,50.49,nclimgrid
1989,OR,48.47,nclimgrid
1990,OR,49.29,nclimgrid
1991,OR,50.2,nclimgrid
1992,OR,48.46,nclimgrid
1993,OR,47.77,nclimgrid
1994,OR,46.61,nclimgrid
1995,OR,50.27,nclimgrid
1996,OR,47.71,nclimgrid
1997,OR,48.91,nclimgrid
1998,OR,49.06,nclimgrid
1999,OR,50.64,nclimgrid
2000,OR,46.18,nclimgrid
2001,OR,49.92,nclimgrid
2002,OR,48.64,nclimgrid
2003,OR,49.34,nclimgrid
2004,OR,47.65,nclimgrid
2005,OR,47.57,nclimgrid
2006,OR,48.32,nclimgrid
2007,OR,47.31,nclimgrid
2008,OR,50.18,nclimgrid
2009,OR,48.21,nclimgrid
2010,OR,48.4,nclimgrid
2011,OR,49.49,nclimgrid
2012,OR,50.39,nclimgrid
2013,OR,47.92,nclimgrid
2014,OR,50.63,nclimgrid
2015,OR,49.45,nclimgrid
2016,OR,49.43,nclimgrid
2017,OR,48.62,nclimgrid
2018,OR,48.48,nclimgrid
2019,OR,46.73,nclimgrid
2020,OR,NA,nclimgrid
2021,OR,NA,nclimgrid
2022,OR,NA,nclimgrid
2023,OR,NA,nclimgrid
2024,OR,NA,nclimgrid
2025,OR,NA,nclimgrid
2026,OR,NA,nclimgrid
2027,OR,NA,nclimgrid
2028,OR,NA,nclimgrid
2029,OR,NA,nclimgrid
2030,OR,NA,nclimgrid
2031,OR,NA,nclimgrid
2032,OR,NA,nclimgrid
2033,OR,NA,nclimgrid
2034,OR,NA,nclimgrid
2035,OR,NA,nclimgrid
2036,OR,NA,nclimgrid
2037,OR,NA,nclimgrid
2038,OR,NA,nclimgrid
2039,OR,NA,nclimgrid
2040,OR,NA,nclimgrid
2041,OR,NA,nclimgrid
2042,OR,NA,nclimgrid
2043,OR,NA,nclimgrid
2044,OR,NA,nclimgrid
2045,OR,NA,nclimgrid
2046,OR,NA,nclimgrid
2047,OR,NA,nclimgrid
2048,OR,NA,nclimgrid
2049,OR,NA,nclimgrid
